,date,open,close,high,low,volume,open_interest
755435,20140912,40780000,40570000,40870000,40180000,1003966,574972
755436,20140915,40460000,40580000,40620000,40250000,581616,557522
755437,20140916,40510000,40660000,40960000,40440000,550474,534146
755438,20140917,40650000,40810000,40890000,40620000,540762,528930
755439,20140918,40750000,40450000,41020000,40390000,514266,530176
755440,20140919,40280000,40530000,40880000,40220000,826186,529512
755441,20140922,40570000,38100000,40630000,38100000,2427488,657136
755442,20140923,38170000,37770000,38350000,37620000,1902036,636940
755443,20140924,37990000,38080000,38320000,37820000,957134,617838
755444,20140925,37850000,37510000,38070000,37250000,1781956,642024
755445,20140926,37500000,38220000,38560000,37240000,1582578,588982
755446,20140929,37920000,38160000,38470000,37800000,903886,550866
755447,20140930,38200000,38290000,38530000,38140000,537308,530598
755448,20141008,38010000,37990000,38280000,37560000,510916,517530
755449,20141009,38030000,38360000,38500000,37800000,1040930,547246
755450,20141010,38320000,38220000,38930000,38130000,1334068,585140
755451,20141013,38270000,38580000,38760000,38050000,1121592,535076
755452,20141014,38380000,38450000,38600000,38280000,667994,535870
755453,20141015,38520000,37950000,38600000,37930000,947016,585078
755454,20141016,38280000,38320000,38880000,38210000,1609622,545682
755455,20141017,38200000,38240000,38420000,37920000,1147472,523572
755456,20141020,38170000,38320000,38340000,38050000,794282,527100
755457,20141021,38360000,38400000,38470000,38250000,716048,519968
755458,20141022,38600000,38430000,38660000,38320000,760392,495230
755459,20141023,38050000,37990000,38180000,37870000,930950,532458
755460,20141024,38010000,38090000,38100000,37830000,743580,530808
755461,20141027,38070000,37890000,38150000,37860000,683730,529962
755462,20141028,37930000,37910000,38090000,37760000,686952,495880
755463,20141029,38130000,38070000,38220000,37910000,588402,483832
755464,20141030,37910000,37200000,38150000,37080000,1240642,521242
755465,20141031,36700000,35840000,36900000,35840000,2100408,502700
755466,20141103,35100000,34630000,35150000,34330000,1936994,420604
755467,20141104,34800000,34650000,34940000,34490000,887822,396322
755468,20141105,34580000,33350000,34700000,33250000,1229546,392638
755469,20141106,32180000,32410000,32790000,32030000,1051414,493670
755470,20141107,32250000,32400000,32580000,31550000,1395618,520886
755471,20141110,32440000,33240000,33620000,32360000,2389448,480704
755472,20141111,33010000,33050000,33320000,32900000,1633212,481990
755473,20141112,33050000,33440000,33570000,33050000,1184294,483880
755474,20141113,33250000,33250000,33500000,33050000,1258154,498082
755475,20141114,33350000,32430000,33540000,32220000,1998724,583190
755476,20141117,32480000,34400000,34560000,32250000,4392426,503792
755477,20141118,34230000,34270000,34550000,33970000,2361452,463806
755478,20141119,34350000,34290000,34460000,34060000,1719892,464156
755479,20141120,34260000,34050000,34870000,33530000,3399466,472478
755480,20141121,34170000,34290000,34320000,33950000,1808744,467720
755481,20141124,34530000,34520000,35030000,34370000,2460648,473366
755482,20141125,34430000,34720000,34730000,34370000,1145936,475330
755483,20141126,34770000,34620000,34830000,34360000,1897038,488388
755484,20141127,34540000,34360000,34620000,33920000,1647784,508550
755485,20141128,34290000,33750000,34300000,33640000,1301338,539264
755486,20141201,33700000,32290000,33840000,32290000,2265360,552768
755487,20141202,32850000,34550000,35480000,32830000,5362976,454988
755488,20141203,34150000,34620000,34960000,34080000,4649196,453642
755489,20141204,34650000,34810000,34970000,34490000,2372274,446454
755490,20141205,34770000,35010000,35380000,34500000,3211152,452482
755491,20141208,35000000,34640000,35290000,34350000,3172562,454902
755492,20141209,34660000,35020000,35050000,34420000,1853536,452172
755493,20141210,35360000,36380000,36380000,35340000,3439846,486156
755494,20141211,36450000,36360000,37200000,36210000,4166320,479582
755495,20141212,36450000,36550000,36830000,36280000,2379500,495860
755496,20141215,36780000,36480000,36890000,35930000,2068550,484868
755497,20141216,36200000,34920000,36320000,34720000,2285282,457852
755498,20141217,35680000,34420000,35770000,33890000,4471222,432610
755499,20141218,34400000,34740000,35020000,33710000,3447224,397960
755500,20141219,34750000,34750000,35140000,34470000,2349256,414988
755501,20141222,34660000,34930000,34960000,34580000,1675818,439470
755502,20141223,34920000,34140000,34920000,33930000,2183162,455900
755503,20141224,33970000,34290000,34740000,33660000,1978900,440064
755504,20141225,34230000,34140000,34280000,34010000,935536,436764
755505,20141226,34160000,34500000,34640000,34130000,680196,423450
755506,20141229,34910000,34750000,34970000,34490000,1280768,405588
755507,20141230,34620000,34560000,34920000,34280000,1554396,411038
755508,20141231,34510000,35220000,35800000,34470000,2393764,392680
755509,20150105,34980000,35070000,35160000,34780000,513798,410420
755510,20150106,34900000,35540000,35660000,34620000,2199972,450158
755511,20150107,35440000,35540000,35960000,35300000,1865876,401974
755512,20150108,35400000,35480000,35780000,35370000,1434122,412464
755513,20150109,35680000,35550000,35860000,35440000,1415890,400170
755514,20150112,35450000,36010000,36090000,35200000,2522336,407230
755515,20150113,35770000,36160000,36450000,35710000,1816952,396296
755516,20150114,36350000,36080000,36640000,35700000,2630104,381950
755517,20150115,35920000,35730000,36420000,35560000,2546564,405240
755518,20150116,36350000,36420000,36600000,36130000,2161856,387826
755519,20150119,36380000,37670000,37830000,36330000,3544420,472114
755520,20150120,37700000,37700000,38000000,37450000,1461346,479754
755521,20150121,38220000,38900000,39190000,37870000,2675070,506162
755522,20150122,38870000,38190000,39340000,37980000,3079184,517020
755523,20150123,38430000,38590000,38860000,38220000,2627510,502324
755524,20150126,38650000,38490000,38880000,38140000,1834432,515488
755525,20150127,38360000,38150000,38410000,37630000,1982320,522960
755526,20150128,38150000,38060000,38370000,37930000,1463626,513360
755527,20150129,38170000,37660000,38200000,37500000,1446720,511160
755528,20150130,37130000,35730000,37210000,35640000,2849430,491344
755529,20150202,35930000,36320000,36710000,35510000,2755340,459730
755530,20150203,36200000,36690000,36810000,36030000,1905866,441120
755531,20150204,36680000,36450000,36750000,36120000,2230030,456476
755532,20150205,36540000,36750000,37100000,36490000,2235044,430468
755533,20150206,36550000,36730000,36770000,36280000,1745320,415498
755534,20150209,36750000,35950000,36870000,35660000,2979798,438030
755535,20150210,36060000,36180000,36300000,35930000,1248764,419950
755536,20150211,36070000,36180000,36380000,35900000,1462208,388998
755537,20150212,36150000,35850000,36210000,35570000,1601470,388184
755538,20150213,35990000,36310000,36500000,35820000,1544114,361214
755539,20150216,36230000,36860000,37000000,36200000,1663548,326706
755540,20150217,36760000,36720000,36950000,36550000,590260,311484
755541,20150225,35630000,35900000,36030000,35620000,392598,309022
755542,20150226,35880000,36010000,36120000,35780000,795474,339218
755543,20150227,36170000,36060000,36280000,35900000,956158,373818
755544,20150302,35920000,36310000,36470000,35800000,1381658,383840
755545,20150303,36240000,35860000,36330000,34880000,2033996,386932
755546,20150304,35910000,35580000,36080000,35480000,1798608,416432
755547,20150305,35600000,35390000,35690000,35160000,1485834,418416
755548,20150306,35350000,35320000,35600000,35130000,1089368,413392
755549,20150309,35240000,34700000,35310000,34340000,2174538,473530
755550,20150310,34620000,34240000,34680000,34220000,1283922,493624
755551,20150311,34430000,34500000,34610000,34330000,1099402,498282
755552,20150312,34330000,34530000,34600000,33750000,2324538,563910
755553,20150313,34390000,34420000,34700000,34250000,1316696,563064
755554,20150316,34480000,34690000,34790000,34170000,1360990,580236
755555,20150317,34550000,34430000,34720000,34280000,1220700,586844
755556,20150318,34280000,34200000,34580000,33980000,1741986,593452
755557,20150319,34180000,35020000,35370000,34100000,1783026,573254
755558,20150320,34920000,35160000,35350000,34910000,1391082,556166
755559,20150323,35250000,36340000,36550000,35230000,2610940,567348
755560,20150324,36490000,36700000,36990000,36460000,1815344,542542
755561,20150325,36810000,36520000,36920000,36330000,1427656,521234
755562,20150326,36900000,36920000,37100000,36510000,1511626,526078
755563,20150327,36800000,36670000,36860000,36460000,1225598,480856
755564,20150330,36690000,36150000,36760000,36120000,1551364,494348
755565,20150331,36050000,35560000,36150000,35480000,1392912,487696
755566,20150401,35800000,35650000,35960000,35430000,1166888,483224
755567,20150402,35800000,36190000,36300000,35750000,1493140,448852
755568,20150403,35920000,35950000,36070000,35630000,1151628,412946
755569,20150407,35960000,36130000,36300000,35910000,336968,416596
755570,20150408,36110000,36160000,36240000,35980000,677522,419448
755571,20150409,36060000,35040000,36160000,34890000,1520726,463038
755572,20150410,34960000,34980000,35150000,34700000,1064078,462546
755573,20150413,35260000,35370000,35650000,35160000,1199680,464074
755574,20150414,35330000,35010000,35420000,34780000,1048738,476672
755575,20150415,34850000,35100000,35360000,34830000,1106310,465072
755576,20150416,35080000,35510000,35620000,35030000,998014,448234
755577,20150417,35600000,35230000,35700000,35100000,1217854,476076
755578,20150420,35200000,35530000,35550000,35170000,814654,460514
755579,20150421,35060000,34860000,35130000,34600000,1204686,488146
755580,20150422,34930000,35060000,35180000,34810000,876500,482784
755581,20150423,34970000,34520000,34980000,34430000,1418428,489886
755582,20150424,34580000,34750000,34880000,34510000,1024546,450406
755583,20150427,34650000,34720000,34840000,34270000,1321720,428316
755584,20150428,34820000,35980000,36090000,34800000,2171488,444146
755585,20150429,36260000,35990000,36540000,35830000,1607256,381880
755586,20150430,36170000,35990000,36480000,35910000,1471756,346510
755587,20150504,35400000,35640000,35770000,35150000,455382,324062
755588,20150505,35800000,35800000,36550000,35660000,928228,321812
755589,20150506,36170000,35970000,36260000,35900000,872114,286582
755590,20150507,36700000,36150000,36740000,36090000,360026,352860
755591,20150508,35930000,36270000,36390000,35830000,314788,370332
755592,20150511,36330000,36300000,36600000,36090000,429510,375486
755593,20150512,36350000,36040000,36570000,35720000,564326,377052
755594,20150513,36350000,36800000,36870000,36120000,808636,456018
755595,20150514,37880000,37680000,37900000,37220000,1579674,530332
755596,20150515,37800000,37840000,38080000,37550000,1363988,477284
755597,20150518,37810000,38520000,38670000,37700000,1328736,546596
755598,20150519,38520000,38020000,38590000,37820000,1219326,481676
755599,20150520,37700000,36870000,37750000,36440000,1786804,363076
755600,20150521,36950000,37160000,37340000,36900000,1035726,356510
755601,20150522,36910000,37210000,37370000,36830000,906614,377088
755602,20150525,37050000,37040000,37170000,36700000,857864,374590
755603,20150526,37000000,36570000,37450000,36540000,960868,411440
755604,20150527,36340000,36650000,36840000,36250000,905320,409152
755605,20150528,36430000,36570000,36740000,36330000,816096,420546
755606,20150529,36610000,36550000,36650000,36210000,906320,418478
755607,20150601,36600000,36470000,36750000,36410000,746350,429702
755608,20150602,36540000,36640000,37320000,36480000,1595452,434062
755609,20150603,36540000,36680000,36950000,36540000,898340,440310
755610,20150604,36480000,36190000,36640000,36080000,1052946,463276
755611,20150605,36050000,35640000,36150000,35600000,1178526,513888
755612,20150608,35500000,35720000,35820000,35370000,1141656,551358
755613,20150609,35640000,35660000,35770000,35500000,713624,585978
755614,20150610,35720000,35740000,35850000,35530000,733544,616680
755615,20150611,35950000,35580000,35960000,35560000,682574,634448
755616,20150612,35690000,35620000,35750000,35200000,954912,624804
755617,20150615,35400000,35540000,35610000,35320000,732592,629868
755618,20150616,35480000,35770000,35910000,35450000,938338,618256
755619,20150617,35670000,35430000,35710000,35260000,796382,625158
755620,20150618,35500000,35860000,36020000,35370000,1195098,604526
755621,20150619,36200000,35730000,36300000,35640000,1170000,569242
755622,20150623,35730000,35470000,35820000,35450000,336396,589392
755623,20150624,35300000,35050000,35400000,34700000,1156272,640602
755624,20150625,35010000,34940000,35130000,34850000,764046,627222
755625,20150626,34900000,34560000,35020000,34490000,716220,645746
755626,20150629,34650000,34800000,35110000,34380000,858156,602846
755627,20150630,34890000,34460000,34950000,33930000,1020996,611362
755628,20150701,34360000,34370000,34910000,34080000,1202886,622706
755629,20150702,34380000,34290000,34660000,34170000,766544,628262
755630,20150703,34560000,34640000,34790000,34380000,799520,607458
755631,20150706,34730000,34390000,34740000,34230000,594826,607654
755632,20150707,34390000,34390000,34820000,34150000,756348,589178
755633,20150708,34160000,32360000,34180000,32360000,1890404,587930
755634,20150709,32220000,33810000,34280000,32000000,1837522,429516
755635,20150710,33900000,33850000,34180000,33630000,1114704,435878
755636,20150713,33870000,33840000,34250000,33640000,951406,439522
755637,20150714,33750000,33480000,33830000,32640000,1126164,474902
755638,20150715,33550000,33500000,33780000,33390000,609924,469360
755639,20150716,33300000,32990000,33300000,32740000,1076814,517138
755640,20150717,32600000,32820000,33300000,32480000,834966,514584
755641,20150720,32500000,32590000,32740000,31820000,1450470,551644
755642,20150721,32380000,32550000,33080000,32250000,1513836,551180
755643,20150722,32600000,32410000,32900000,32160000,1096848,564870
755644,20150723,32350000,32560000,32690000,32270000,1013276,580014
755645,20150724,32550000,32190000,32670000,31880000,1186810,598618
755646,20150727,32000000,32390000,32430000,31500000,1497536,606118
755647,20150728,32210000,32210000,32410000,32030000,1012566,593490
755648,20150729,32210000,32350000,32500000,32180000,709150,585096
755649,20150730,32330000,32230000,32790000,32150000,1242198,582506
755650,20150731,32310000,32190000,32550000,32170000,864652,583400
755651,20150803,32390000,32460000,32850000,32290000,1047254,569222
755652,20150804,32340000,32080000,32420000,31680000,1031718,641942
755653,20150805,32180000,31990000,32220000,31910000,629832,647668
755654,20150806,32150000,32080000,32260000,31910000,656680,630576
755655,20150807,32000000,32420000,32470000,31980000,751408,602422
755656,20150810,32180000,32630000,32740000,32120000,1336552,592580
755657,20150811,32580000,33610000,33890000,32570000,2547806,629066
755658,20150812,33780000,35260000,35340000,33590000,2777698,635964
755659,20150813,35560000,35130000,35630000,34850000,2347042,535850
755660,20150814,34930000,35010000,35130000,34810000,1231488,537492
755661,20150817,35050000,34600000,35350000,34300000,2054958,504198
755662,20150818,34650000,34480000,34760000,34430000,923578,488284
755663,20150819,34200000,34190000,34240000,33650000,1519740,506528
755664,20150820,34140000,34850000,35050000,34110000,1710848,513308
755665,20150821,35020000,34990000,35440000,34890000,1887490,513666
755666,20150824,34900000,34270000,35060000,34140000,2584172,483962
755667,20150825,33550000,33670000,34440000,33450000,2473734,465660
755668,20150826,33990000,33180000,34120000,33160000,1849336,474912
755669,20150827,32750000,32800000,32930000,32360000,1569930,453642
755670,20150828,32600000,33390000,33660000,32550000,1953862,420528
755671,20150831,33260000,33320000,33690000,33070000,1509230,410518
755672,20150901,33210000,33330000,33600000,33010000,1042540,409418
755673,20150902,33320000,33240000,33630000,33160000,1053868,395636
755674,20150907,33250000,33190000,33420000,33130000,274768,405316
755675,20150908,33150000,33230000,33260000,32950000,790686,413168
755676,20150909,33450000,33320000,33950000,33270000,1826396,373444
755677,20150910,33330000,33330000,33390000,33050000,1121444,373722
755678,20150911,33380000,33280000,33580000,33210000,1069886,389784
755679,20150914,33150000,33020000,33290000,32710000,1431436,408486
755680,20150915,32910000,32870000,33050000,32840000,741524,429864
755681,20150916,32940000,33070000,33150000,32740000,812624,411664
755682,20150917,33480000,33660000,33810000,33370000,1438078,392582
755683,20150918,33640000,33940000,34480000,33550000,1679856,399066
755684,20150921,34500000,34190000,34530000,33900000,1103882,398304
755685,20150922,34080000,34070000,34260000,34020000,436048,403180
755686,20150923,33500000,33570000,33730000,33400000,633094,376520
755687,20150924,33620000,33680000,33810000,33500000,401002,386150
755688,20150925,33600000,33910000,34170000,33570000,787468,400568
755689,20150928,33900000,33540000,34000000,33520000,217100,391014
755690,20150929,33240000,32860000,33270000,32730000,641526,384110
755691,20150930,33050000,32920000,33160000,32900000,365528,351852
755692,20151008,35590000,34670000,35590000,34540000,513814,346412
755693,20151009,34300000,34690000,34850000,34290000,733804,379184
755694,20151012,34930000,34890000,34960000,34510000,705888,400162
755695,20151013,34860000,34480000,35010000,34320000,621122,396600
755696,20151014,34570000,34780000,34940000,34500000,667046,428026
755697,20151015,34790000,34770000,35080000,34740000,720162,437984
755698,20151016,34680000,34490000,34830000,34490000,622714,439894
755699,20151019,34600000,34350000,34750000,34280000,546388,430384
755700,20151020,34400000,34400000,34600000,34140000,512586,427788
755701,20151021,34390000,34180000,34540000,34140000,595040,433688
755702,20151022,34240000,34330000,34350000,34020000,577678,419752
755703,20151023,34240000,34680000,34690000,34160000,713716,443824
755704,20151026,34680000,34350000,34680000,34200000,573794,415254
755705,20151027,34380000,34380000,34470000,34240000,397592,417466
755706,20151028,34280000,34530000,34620000,34230000,522540,419594
755707,20151029,34670000,34370000,35150000,34320000,1311832,389144
755708,20151030,34250000,34060000,34350000,33960000,767574,358634
755709,20151102,33880000,33900000,34040000,33830000,388510,340924
755710,20151103,33870000,33850000,33920000,33680000,328622,330308
755711,20151104,33770000,33640000,33820000,33530000,384406,318538
755712,20151105,33670000,33180000,33770000,33130000,491200,326166
755713,20151106,33150000,33230000,33290000,33000000,409690,308918
755714,20151109,33250000,32880000,33320000,32620000,654342,294692
755715,20151110,32890000,32580000,32890000,32410000,436342,282128
755716,20151111,32520000,32620000,32710000,32310000,416942,273100
755717,20151112,32590000,32550000,32590000,32340000,269162,271644
755718,20151113,32440000,32500000,32750000,32260000,565376,260014
755719,20151116,32480000,32780000,32840000,32430000,447840,245634
755720,20151117,32780000,32270000,32780000,32060000,441080,223512
755721,20151118,32810000,32860000,33050000,32630000,195064,305198
755722,20151119,32780000,32880000,32940000,32510000,257330,323960
755723,20151120,32730000,32960000,33110000,32600000,328086,343262
755724,20151123,33000000,32200000,33090000,31680000,760626,436044
755725,20151124,32090000,32230000,32370000,31840000,679588,428796
755726,20151125,32310000,32480000,32730000,32180000,722136,426808
755727,20151126,32340000,32580000,32880000,32160000,737932,434288
755728,20151127,32670000,32290000,32800000,32180000,618388,476180
755729,20151130,32340000,32020000,32390000,31850000,741960,484564
755730,20151201,32180000,32410000,32480000,32090000,545874,464372
755731,20151202,32400000,32360000,32530000,32260000,434892,463584
755732,20151203,32310000,32060000,32330000,31780000,652470,494568
755733,20151204,32200000,32350000,34010000,32130000,692076,471846
755734,20151207,32400000,33200000,33320000,32240000,1466624,463290
755735,20151208,33170000,32810000,33240000,32620000,645200,454498
755736,20151209,32610000,32780000,32870000,32520000,513700,454328
755737,20151210,32890000,32740000,33090000,32650000,617060,456638
755738,20151211,32730000,32790000,32810000,32460000,435214,454768
755739,20151214,32460000,32600000,32790000,32420000,732324,478922
755740,20151215,32360000,32410000,32730000,32350000,616174,506756
755741,20151216,32450000,32520000,32590000,32370000,349370,492150
755742,20151217,32570000,32690000,33070000,32540000,805940,471474
755743,20151218,32730000,32540000,32820000,32220000,728054,524484
755744,20151221,32580000,33080000,33100000,32480000,791942,495976
755745,20151222,32950000,33140000,33280000,32900000,650614,494540
755746,20151223,33160000,33050000,33370000,33010000,497198,488088
755747,20151224,33070000,33190000,33240000,33010000,367008,494820
755748,20151225,33150000,33290000,33310000,33140000,216172,489824
755749,20151228,33290000,33040000,33430000,33000000,315352,470814
755750,20151229,32940000,33130000,33150000,32830000,375754,484840
755751,20151230,33090000,33090000,33220000,33010000,425540,499074
755752,20151231,32960000,32900000,33050000,32870000,385684,502858
755753,20160104,33020000,33050000,33120000,32500000,310492,498550
755754,20160105,33030000,33130000,33300000,32940000,574222,480342
755755,20160106,33150000,33140000,33210000,32960000,409052,499704
755756,20160107,33200000,33570000,33850000,33080000,976372,528526
755757,20160108,33600000,33560000,33900000,33450000,759474,491744
755758,20160111,33430000,33490000,33620000,33220000,566072,491476
755759,20160112,33430000,32880000,33500000,32800000,492728,491574
755760,20160113,32830000,32740000,32880000,32620000,330408,489438
755761,20160114,32750000,33120000,33250000,32700000,643000,477542
755762,20160115,32960000,32940000,33090000,32840000,416502,474618
755763,20160118,32960000,33010000,33230000,32960000,534562,474614
755764,20160119,33050000,33170000,33210000,32990000,295732,488636
755765,20160120,33170000,33150000,33340000,33110000,434388,474574
755766,20160121,33380000,33310000,33400000,33220000,399366,471280
755767,20160122,33190000,33230000,33300000,33010000,458828,481522
755768,20160125,33270000,33230000,33540000,33140000,585878,471768
755769,20160126,33310000,33600000,33610000,33260000,518926,506304
755770,20160127,33560000,33650000,33780000,33460000,544132,498196
755771,20160128,33610000,33520000,33740000,33470000,358048,485058
755772,20160129,33470000,33330000,33570000,33290000,392284,481378
755773,20160201,33290000,33430000,33480000,33220000,333956,482956
755774,20160202,33450000,33380000,33560000,33290000,304078,481826
755775,20160203,33370000,33410000,33530000,33290000,315100,482866
755776,20160204,33500000,33880000,33940000,33350000,737350,497720
755777,20160205,33990000,33890000,34220000,33860000,474598,477858
755778,20160215,34800000,34700000,35000000,34560000,389252,481734
755779,20160216,34640000,34630000,34740000,34420000,356966,497130
755780,20160217,34700000,34660000,34730000,34490000,300972,505446
755781,20160218,34650000,34550000,34720000,34550000,250364,511542
755782,20160219,34550000,34720000,34780000,34520000,288542,527076
755783,20160222,34760000,34460000,34840000,34430000,406224,524986
755784,20160223,34250000,34440000,34520000,34240000,313294,515584
755785,20160224,34440000,34410000,34550000,34380000,273304,533854
755786,20160225,34510000,34330000,34780000,34280000,675372,575844
755787,20160226,34300000,34080000,34320000,33920000,523638,569722
755788,20160229,34090000,33120000,34090000,33040000,776704,559186
755789,20160301,33210000,33460000,33550000,33070000,468556,543062
755790,20160302,33530000,33300000,33590000,33130000,488806,553160
755791,20160303,33340000,33470000,33640000,33280000,486506,564056
755792,20160304,33500000,34260000,34340000,33390000,779882,626064
755793,20160307,34250000,34810000,35160000,33840000,1664662,643948
755794,20160308,34970000,34500000,35500000,34260000,1323092,644694
755795,20160309,34590000,33960000,34660000,33660000,793226,594136
755796,20160310,34000000,33910000,34200000,33800000,579998,602394
755797,20160311,33890000,34340000,34750000,33720000,997188,617576
755798,20160314,34290000,34330000,34480000,34130000,559172,633430
755799,20160315,34460000,33950000,34840000,33830000,874896,617952
755800,20160316,33920000,34040000,34060000,33780000,353844,616076
755801,20160317,33960000,34380000,34580000,33870000,472724,635010
755802,20160318,34490000,35210000,35430000,34430000,1425298,752824
755803,20160321,35050000,34700000,35080000,34570000,741118,689568
755804,20160322,34700000,35160000,35200000,34690000,568930,742450
755805,20160323,35100000,34690000,35150000,34630000,627798,692722
755806,20160324,34310000,34090000,34340000,34050000,685476,607844
755807,20160325,34200000,34100000,34250000,34010000,293002,616024
755808,20160328,34040000,34060000,34200000,34000000,256618,609094
755809,20160329,34160000,33930000,34280000,33900000,349684,607560
755810,20160330,33920000,34240000,34330000,33920000,522622,583444
755811,20160331,34150000,34060000,34280000,33950000,345438,581458
755812,20160401,34310000,34210000,34360000,34100000,392956,577138
755813,20160405,33610000,33700000,33820000,33420000,205890,560710
755814,20160406,33840000,33710000,33870000,33670000,217914,566404
755815,20160407,33570000,33770000,33870000,33550000,267182,566728
755816,20160408,33940000,33800000,34050000,33780000,283456,567292
755817,20160411,33860000,34180000,34290000,33810000,408412,587716
755818,20160412,34480000,34670000,34710000,34410000,587910,650158
755819,20160413,34890000,34830000,35070000,34720000,713772,666908
755820,20160414,34910000,34850000,35280000,34650000,703608,678608
755821,20160415,34920000,34920000,35060000,34760000,399568,690528
755822,20160418,34880000,34840000,35350000,34720000,733228,690902
755823,20160419,35050000,36460000,36580000,34900000,949978,790292
755824,20160420,36890000,36790000,37550000,36500000,1648032,712300
755825,20160421,37010000,38110000,38490000,36890000,1587208,705886
755826,20160422,38620000,37080000,38770000,36680000,1490126,577566
755827,20160425,37370000,36930000,37680000,36330000,1237514,559032
755828,20160426,36860000,36710000,37100000,36660000,648582,529962
755829,20160427,36770000,37740000,37810000,36750000,841362,559280
755830,20160428,37780000,37570000,37850000,37100000,916786,515250
755831,20160429,37570000,38310000,38730000,37450000,937576,489332
755832,20160503,38100000,38270000,38390000,37820000,281040,462218
755833,20160504,38010000,37450000,38270000,37390000,521412,419968
755834,20160505,37740000,37610000,37780000,37370000,359362,408474
755835,20160506,37930000,37300000,38030000,37060000,610562,387152
755836,20160509,37500000,37230000,37760000,37180000,499960,366992
755837,20160510,37930000,37680000,37950000,37210000,481554,439960
755838,20160511,37560000,38060000,38250000,37460000,469730,479698
755839,20160512,38380000,38220000,38580000,38100000,525870,488434
755840,20160513,38120000,37880000,38500000,37470000,737412,482282
755841,20160516,37560000,38340000,38380000,37500000,554168,511264
755842,20160517,38450000,38170000,38480000,37960000,432048,503482
755843,20160518,38000000,37880000,38420000,37880000,528952,510900
755844,20160519,37860000,37000000,38190000,36980000,764358,527964
755845,20160520,36720000,36780000,36970000,36510000,559092,547112
755846,20160523,36990000,36500000,37120000,36300000,583802,554350
755847,20160524,36480000,36220000,36640000,36170000,427062,566640
755848,20160525,36300000,36230000,36600000,36120000,469250,564482
755849,20160526,36230000,36650000,36740000,36230000,417958,558236
755850,20160527,36720000,36300000,36820000,36000000,525244,571292
755851,20160530,36220000,35650000,36400000,35460000,556390,580080
755852,20160531,35710000,35860000,36050000,35600000,378000,592934
755853,20160601,35790000,35900000,35970000,35740000,417804,569358
755854,20160602,35880000,35930000,36000000,35610000,484758,538820
755855,20160603,35910000,36010000,36050000,35800000,277354,552946
755856,20160606,36600000,36670000,36790000,36510000,500138,528954
755857,20160607,36840000,36770000,36930000,36580000,319352,525504
755858,20160608,36650000,37120000,37180000,36610000,348458,531502
755859,20160613,38340000,38470000,38640000,38040000,392728,559942
755860,20160614,38670000,38480000,38720000,38310000,417450,580736
755861,20160615,38590000,38690000,38780000,38450000,404858,582470
755862,20160616,38710000,39350000,39450000,38350000,684578,623520
755863,20160617,39370000,38360000,39410000,38100000,804894,611744
755864,20160620,38460000,38410000,38660000,38160000,457478,624986
755865,20160621,38430000,38500000,38820000,38350000,424710,645754
755866,20160622,38130000,38090000,38280000,37800000,458680,620244
755867,20160623,38030000,38110000,38270000,38000000,381220,625016
755868,20160624,38100000,39010000,39380000,38080000,1024378,650062
755869,20160627,39350000,39250000,39600000,38940000,684838,650600
755870,20160628,39300000,39090000,39340000,38820000,393308,657096
755871,20160629,39150000,40560000,40650000,39120000,1067420,789134
755872,20160630,40780000,40640000,40850000,40210000,823344,767918
755873,20160701,40700000,42300000,42850000,40560000,1518798,738136
755874,20160704,42330000,44190000,44190000,42260000,849340,728592
755875,20160705,45880000,44270000,45990000,43150000,1916788,672990
755876,20160706,43820000,45110000,45750000,43380000,2088988,687792
755877,20160707,44810000,44550000,45080000,44160000,1162692,679452
755878,20160708,44190000,43400000,44220000,43200000,1276016,667546
755879,20160711,43180000,45060000,45800000,43010000,1900034,744214
755880,20160712,44810000,45170000,45380000,44590000,1181030,760710
755881,20160713,45120000,45230000,45370000,43970000,1840992,807440
755882,20160714,45180000,44910000,45490000,44590000,1328388,771988
755883,20160715,44460000,44660000,44930000,44300000,884980,758848
755884,20160718,44700000,43950000,44720000,43850000,982928,734200
755885,20160719,43890000,43920000,44210000,43690000,769506,731752
755886,20160720,43950000,43580000,44160000,43560000,693650,753062
755887,20160721,43080000,42730000,43190000,42430000,958284,697594
755888,20160722,42780000,43330000,44020000,42560000,1049482,696560
755889,20160725,43360000,42970000,43520000,42660000,723750,691712
755890,20160726,42930000,43320000,43550000,42660000,796298,694132
755891,20160727,43270000,43260000,43510000,43120000,509950,691762
755892,20160728,43400000,44990000,45140000,43380000,1266174,730820
755893,20160729,44920000,44420000,44920000,44320000,791030,723278
755894,20160801,44750000,45300000,45580000,44460000,1140446,756980
755895,20160802,45270000,45310000,45450000,44920000,682914,766558
755896,20160803,45780000,45690000,45880000,45450000,741214,782944
755897,20160804,45490000,44510000,45540000,44410000,947548,744762
755898,20160805,44940000,44960000,45080000,44690000,636060,736830
755899,20160808,44210000,43410000,44210000,43350000,906608,707786
755900,20160809,43680000,43420000,43840000,43360000,490220,694686
755901,20160810,43380000,44620000,44770000,43270000,805430,717436
755902,20160811,44870000,44280000,44980000,44000000,728440,693398
755903,20160812,44390000,44180000,44650000,44040000,613898,699542
755904,20160815,44500000,43770000,44580000,43520000,804808,676820
755905,20160816,43650000,44100000,44330000,43610000,595176,695148
755906,20160817,43900000,43570000,44090000,43480000,736386,702402
755907,20160818,43570000,43820000,44200000,43040000,817088,693840
755908,20160819,43750000,43670000,43930000,43490000,466792,694094
755909,20160822,43060000,42040000,43350000,41960000,921556,710638
